124,Bota_de_Midas,6.0,0.0.0.0.0,0,0,32,0,0,EF_CLASS,1,EF_GRID,0
125,Elmo_de_Comandante,7.0,0.0.0.0.0,0,0,2,0,0,EF_CLASS,1,EF_GRID,0
126,Armadura_de_Guarda,7.0,0.0.0.0.0,0,0,4,0,0,EF_CLASS,1,EF_GRID,0
127,Calça_de_Comandante,7.0,0.0.0.0.0,0,0,8,0,0,EF_CLASS,1,EF_GRID,0
128,Luva_de_Comandante,7.0,0.0.0.0.0,0,0,16,0,0,EF_CLASS,1,EF_GRID,0
129,Bota_de_Comandante,7.0,0.0.0.0.0,0,0,32,0,0,EF_CLASS,1,EF_GRID,0
130,Elmo_de_Guarda,8.0,0.0.0.0.0,0,0,2,0,0,EF_CLASS,1,EF_GRID,0
131,Armadura_de_Comandante,8.0,0.0.0.0.0,0,0,4,0,0,EF_CLASS,1,EF_GRID,0
132,Elmo_de_Archie,7.0,0.0.0.0.0,0,0,2,0,0,EF_CLASS,4,EF_GRID,0
133,Armadura_de_Archie,7.0,0.0.0.0.0,0,0,4,0,0,EF_CLASS,4,EF_GRID,0
134,Calça_de_Archie,7.0,0.0.0.0.0,0,0,8,0,0,EF_CLASS,4,EF_GRID,0
135,Luva_de_Archie,7.0,0.0.0.0.0,0,0,16,0,0,EF_CLASS,4,EF_GRID,0
136,Bota_de_Archie,7.0,0.0.0.0.0,0,0,32,0,0,EF_CLASS,4,EF_GRID,0
137,Elmo_de_Arnold,8.0,0.0.0.0.0,0,0,2,0,0,EF_CLASS,4,EF_GRID,0
138,Calça_de_Arnold,8.0,0.0.0.0.0,0,0,8,0,0,EF_CLASS,4,EF_GRID,0
139,Elmo_Feminino,8.0,0.0.0.0.0,0,0,2,0,0,EF_CLASS,2,EF_GRID,0
140,Armadura_Feminina,8.0,0.0.0.0.0,0,0,4,0,0,EF_CLASS,2,EF_GRID,0
141,Calça_Feminina,8.0,0.0.0.0.0,0,0,8,0,0,EF_CLASS,2,EF_GRID,0
142,Luva_Feminina,8.0,0.0.0.0.0,0,0,16,0,0,EF_CLASS,2,EF_GRID,0
143,Bota_Feminina,8.0,0.0.0.0.0,0,0,32,0,0,EF_CLASS,2,EF_GRID,0
144,Elmo_de_Guardião,9.0,0.0.0.0.0,0,0,2,0,0,EF_CLASS,2,EF_GRID,0
145,Armadura_de_Guardião,9.0,0.0.0.0.0,0,0,4,0,0,EF_CLASS,2,EF_GRID,0
146,Calça_de_Guardião,9.0,0.0.0.0.0,0,0,8,0,0,EF_CLASS,2,EF_GRID,0
147,Luva_de_Guardião,9.0,0.0.0.0.0,0,0,16,0,0,EF_CLASS,2,EF_GRID,0
148,Bota_de_Guardião,9.0,0.0.0.0.0,0,0,32,0,0,EF_CLASS,2,EF_GRID,0
149,Elmo_de_Terah,10.0,0.0.0.0.0,0,0,2,0,0,EF_CLASS,2,EF_GRID,0
150,Armadura_de_Terah,10.0,0.0.0.0.0,0,0,4,0,0,EF_CLASS,2,EF_GRID,0
151,Calça_de_Terah,10.0,0.0.0.0.0,0,0,8,0,0,EF_CLASS,2,EF_GRID,0
152,Luva_de_Terah,10.0,0.0.0.0.0,0,0,16,0,0,EF_CLASS,2,EF_GRID,0
153,Bota_de_Terah,10.0,0.0.0.0.0,0,0,32,0,0,EF_CLASS,2,EF_GRID,0
154,Elmo_Azul,15.0,0.0.0.0.0,0,0,2,0,0,EF_CLASS,1,EF_GRID,0
155,Armadura_Azul,15.0,0.0.0.0.0,0,0,4,0,0,EF_CLASS,1,EF_GRID,0
156,Calça_Azul,15.0,0.0.0.0.0,0,0,8,0,0,EF_CLASS,1,EF_GRID,0
157,Luvas_Azuis,15.0,0.0.0.0.0,0,0,16,0,0,EF_CLASS,1,EF_GRID,0
158,Botas_Azuis,15.0,0.0.0.0.0,0,0,32,0,0,EF_CLASS,1,EF_GRID,0
159,Elmo_Rubro,16.0,0.0.0.0.0,0,0,2,0,0,EF_CLASS,1,EF_GRID,0
160,Armadura_Rubro,16.0,0.0.0.0.0,0,0,4,0,0,EF_CLASS,1,EF_GRID,0
161,Calça_Rubra,16.0,0.0.0.0.0,0,0,8,0,0,EF_CLASS,1,EF_GRID,0
162,Luvas_Rubras,16.0,0.0.0.0.0,0,0,16,0,0,EF_CLASS,1,EF_GRID,0
163,Botas_Rubras,16.0,0.0.0.0.0,0,0,32,0,0,EF_CLASS,1,EF_GRID,0
164,Elmo_de_Guarda(Az),17.0,0.0.0.0.0,0,0,2,0,0,EF_CLASS,1,EF_GRID,0,EF_AC,108,EF_SAVEMANA,10,EF_MPADD,10,EF_ITEMLEVEL,5,EF_NOTRADE,1,EF_MOBTYPE,2
165,Armadura_de_Guarda(Az),17.0,0.0.0.0.0,0,0,4,0,0,EF_CLASS,1,EF_GRID,0,EF_AC,138,EF_CRITICAL,50,EF_HPADD,9,EF_ITEMLEVEL,5,EF_NOTRADE,1,EF_MOBTYPE,2
166,Calça_de_Guarda(Az),17.0,0.0.0.0.0,0,0,8,0,0,EF_CLASS,1,EF_GRID,0,EF_AC,122,EF_CRITICAL,50,EF_HPADD,9,EF_ITEMLEVEL,5,EF_NOTRADE,1,EF_MOBTYPE,2
167,Luvas_de_Guarda(Az),17.0,0.0.0.0.0,0,0,16,0,0,EF_CLASS,1,EF_GRID,0,EF_AC,94,EF_ACADD,20,EF_MPADD,8,EF_ITEMLEVEL,5,EF_NOTRADE,1,EF_MOBTYPE,2
168,Botas_de_Guarda(Az),17.0,0.0.0.0.0,0,0,32,0,0,EF_CLASS,1,EF_GRID,0,EF_AC,96,EF_RUNSPEED,2,EF_REGENMP,40,EF_DAMAGE,24,EF_ITEMLEVEL,5,EF_NOTRADE,1,EF_MOBTYPE,2
169,Elmo_de_Guarda(R),17.1,0.0.0.0.0,0,0,2,0,0,EF_CLASS,1,EF_GRID,0,EF_AC,108,EF_SAVEMANA,10,EF_MPADD,10,EF_ITEMLEVEL,5,EF_NOTRADE,1,EF_MOBTYPE,2
170,Armadura_de_Guarda(R),17.1,0.0.0.0.0,0,0,4,0,0,EF_CLASS,1,EF_GRID,0,EF_AC,138,EF_CRITICAL,50,EF_HPADD,9,EF_ITEMLEVEL,5,EF_NOTRADE,1,EF_MOBTYPE,2
171,Luvas_de_Guarda(R),18.0,0.0.0.0.0,0,0,8,0,0,EF_CLASS,1,EF_GRID,0,EF_AC,122,EF_CRITICAL,50,EF_HPADD,9,EF_ITEMLEVEL,5,EF_NOTRADE,1,EF_MOBTYPE,2
172,Boas_de_Guarda(R),17.1,0.0.0.0.0,0,0,16,0,0,EF_CLASS,1,EF_GRID,0,EF_AC,94,EF_ACADD,20,EF_MPADD,8,EF_ITEMLEVEL,5,EF_NOTRADE,1,EF_MOBTYPE,2
173,Botas_de_Guarda(R),17.1,0.0.0.0.0,0,0,32,0,0,EF_CLASS,1,EF_GRID,0,EF_AC,96,EF_RUNSPEED,2,EF_REGENMP,40,EF_DAMAGE,24,EF_ITEMLEVEL,5,EF_NOTRADE,1,EF_MOBTYPE,2
174,Cavaleiro_Negro,15.0,0.0.0.0.0,0,0,32,0,0,EF_CLASS,4,EF_RANGE,3
175,Cavaleiro_Negro_Lendário,15.0,0.0.0.0.0,0,0,32,0,4,EF_CLASS,4,EF_RANGE,4
176,Corpo_da_Shiner,90.0,0.0.0.0.0,0,0,4,0,0,EF_CLASS,2,EF_GRID,0
177,Traje_Coreano,91.0,0.0.0.0.0,0,0,4,0,0,EF_CLASS,2,EF_GRID,0
178,Canhão,2888.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,44,EF_RANGE,7
181,Rosto_Berseker,17.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,60,EF_RANGE,2
182,Elmo_Berseker,17.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,60,EF_RANGE,2
183,Armadura_Berseker,17.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,60,EF_RANGE,2
184,Calça_Berseker,17.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,60,EF_RANGE,2
185,Luvas_Berseker,17.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,60,EF_RANGE,2
186,Botas_Berseker,17.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,60,EF_RANGE,2
200,Dragão,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,16,EF_RANGE,6
201,Dragão_Esmeralda,0.1,0.0.0.0.0,0,0,1,0,0,EF_CLASS,16,EF_RANGE,6
202,Gremlin,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,17,EF_RANGE,1
203,Krill,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,18,EF_RANGE,4
204,Chefe_Krill,0.1,0.0.0.0.0,0,0,1,0,0,EF_CLASS,18,EF_RANGE,4
205,Baleia,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,19,EF_RANGE,1
206,Águia,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,20,EF_RANGE,2
207,Cavaleiro_Orc,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,21,EF_RANGE,1
208,Cavaleiro_Orc_2,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,21,EF_RANGE,1
209,Arqueiro_Orc,1.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,21,EF_RANGE,4
210,Cavaleiro_Orc_B,0.0,0.0.0.0.0,0,0,2,0,0,EF_CLASS,21
211,Arqueiro_Orc_B,1.0,0.0.0.0.0,0,0,2,0,0,EF_CLASS,21
212,Troll_Machado,2.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,25,EF_RANGE,1
213,Troll_Martelo,3.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,25,EF_RANGE,1
214,Troll_Machado_B,2.0,0.0.0.0.0,0,0,2,0,0,EF_CLASS,25
215,Troll_Martelo_B,3.0,0.0.0.0.0,0,0,2,0,0,EF_CLASS,25
216,Javali_Selvagem,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,22,EF_RANGE,1
217,Anjo,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,31,EF_RANGE,1
218,Hidra,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,23,EF_RANGE,1
219,Torre_de_Thor,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,44,EF_RANGE,7
220,Força_Lunar,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,45,EF_RANGE,0
221,Serpente_Gigante,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,24,EF_RANGE,1
222,Rei_Gremlin,1.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,17,EF_RANGE,1
223,Pomba,1.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,20,EF_RANGE,1
224,Dragão_Dourado,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,16,EF_RANGE,6
225,Javali_de_Guerra,1.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,22,EF_RANGE,2
226,Lobo,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,27,EF_RANGE,1
227,Urso,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,28,EF_RANGE,2
228,Zumbi,2.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,17,EF_RANGE,1
229,Chefe_Zumbi,3.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,17,EF_RANGE,2
230,Carbunkle,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,29,EF_RANGE,4
231,Grande_Carbunkle,1.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,29,EF_RANGE,4
232,Shamã_Orc,4.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,21,EF_RANGE,4
233,Ciclope,5.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,21,EF_RANGE,2
234,Ciclope_Sangrento,6.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,21,EF_RANGE,2
235,Minotauro,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,30,EF_RANGE,1
236,Taurus_Assustador,1.0,1.0.0.0.0,0,0,1,0,0,EF_CLASS,30,EF_RANGE,2
237,Rei_Taurus,2.0,2.0.0.0.0,0,0,1,0,0,EF_CLASS,30,EF_RANGE,2
238,Argos,3.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,30,EF_RANGE,2
239,Diablo,2.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,16,EF_RANGE,6
240,Lagarto_1,4.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,16,EF_RANGE,2
241,Lagarto_2,4.1,0.0.0.0.0,0,0,1,0,0,EF_CLASS,16,EF_RANGE,2
242,Ciclope_Arqueiro,6.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,21,EF_RANGE,4
243,Ciclope_Mago,6.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,21,EF_RANGE,4
244,Tigre_Destruidor,1.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,35,EF_RANGE,4
245,Gorila_Esmagador,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,32,EF_RANGE,4
246,Astaroth,0.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,33,EF_RANGE,1
247,Cabeça_de_Rã,12.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,34,EF_RANGE,1,EF_REGENHP,2,EF_REGENMP,2,EF_CRITICAL,10
248,Roupa_de_Rã,12.0,0.0.0.0.0,0,0,4,0,0,EF_CLASS,34,EF_RANGE,1,EF_REGENHP,2,EF_REGENMP,2,EF_CRITICAL,10
249,Calça_de_Rã,12.0,0.0.0.0.0,0,0,8,0,0,EF_CLASS,34,EF_RANGE,1,EF_REGENHP,2,EF_REGENMP,2,EF_CRITICAL,10
250,Luva_de_Rã,12.0,0.0.0.0.0,0,0,16,0,0,EF_CLASS,34,EF_RANGE,1,EF_REGENHP,2,EF_REGENMP,2,EF_CRITICAL,10
251,Bota_de_Rã,12.0,0.0.0.0.0,0,0,32,0,0,EF_CLASS,34,EF_RANGE,1,EF_REGENHP,2,EF_REGENMP,2,EF_CRITICAL,10
252,Cabeça_de_Sapo,13.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,34,EF_RANGE,1,EF_REGENHP,2,EF_REGENMP,2,EF_CRITICAL,10
253,Roupa_de_Sapo,13.0,0.0.0.0.0,0,0,4,0,0,EF_CLASS,34,EF_RANGE,1,EF_REGENHP,2,EF_REGENMP,2,EF_CRITICAL,10
254,Calça_de_Sapo,13.0,0.0.0.0.0,0,0,8,0,0,EF_CLASS,34,EF_RANGE,1,EF_REGENHP,2,EF_REGENMP,2,EF_CRITICAL,10
255,Luva_de_Sapo,13.0,0.0.0.0.0,0,0,16,0,0,EF_CLASS,34,EF_RANGE,1,EF_REGENHP,2,EF_REGENMP,2,EF_CRITICAL,10
256,Bota_de_Sapo,13.0,0.0.0.0.0,0,0,32,0,0,EF_CLASS,34,EF_RANGE,1,EF_REGENHP,2,EF_REGENMP,2,EF_CRITICAL,10
257,Arqueiro_Zakum,7.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,21,EF_RANGE,7
258,Lorde_Zakum,8.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,21,EF_RANGE,2
259,Guarda_Zakum,9.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,21,EF_RANGE,2
260,Rosto_de_Esqueleto,9.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,36,EF_RANGE,2
261,Cabeça_de_Esqueleto,9.0,0.0.0.0.0,0,0,2,0,0,EF_CLASS,36,EF_RANGE,2
262,Corpo_de_Esqueleto,9.0,0.0.0.0.0,0,0,4,0,0,EF_CLASS,36,EF_RANGE,2
263,Calça_de_Esqueleto,9.0,0.0.0.0.0,0,0,8,0,0,EF_CLASS,36,EF_RANGE,2
264,Luva_de_Esqueleto,9.0,0.0.0.0.0,0,0,16,0,0,EF_CLASS,36,EF_RANGE,2
265,Bota_de_Esqueleto,9.0,0.0.0.0.0,0,0,32,0,0,EF_CLASS,36,EF_RANGE,2
266,Elmo_de_Esqueleto_Chefe,10.0,0.0.0.0.0,0,0,2,0,0,EF_CLASS,36,EF_RANGE,2
267,Corpo_de_Esqueleto_Chefe,10.0,0.0.0.0.0,0,0,4,0,0,EF_CLASS,36,EF_RANGE,2
268,Calça_de_Esqueleto_Chefe,10.0,0.0.0.0.0,0,0,8,0,0,EF_CLASS,36,EF_RANGE,2
269,Luva_de_Esqueleto_Chefe,10.0,0.0.0.0.0,0,0,16,0,0,EF_CLASS,36,EF_RANGE,2
270,Bota_de_Esqueleto_Chefe,10.0,0.0.0.0.0,0,0,32,0,0,EF_CLASS,36,EF_RANGE,2
271,Rosto_de_Esqueleto_Mago,11.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,36,EF_RANGE,2
272,Elmo_de_Esqueleto_Mago,11.0,0.0.0.0.0,0,0,2,0,0,EF_CLASS,36,EF_RANGE,2
273,Corpo_de_Esqueleto_Mago,11.0,0.0.0.0.0,0,0,4,0,0,EF_CLASS,36,EF_RANGE,2
274,Calça_de_Esqueleto_Mago,11.0,0.0.0.0.0,0,0,8,0,0,EF_CLASS,36,EF_RANGE,2
275,Luva_de_Esqueleto_Mago,11.0,0.0.0.0.0,0,0,16,0,0,EF_CLASS,36,EF_RANGE,2
276,Bota_de_Esqueleto_Mago,11.0,0.0.0.0.0,0,0,32,0,0,EF_CLASS,36,EF_RANGE,2
277,Rosto_de_Esqueleto_Arq,12.0,0.0.0.0.0,0,0,1,0,0,EF_CLASS,37,EF_RANGE,2
278,Elmo_de_Esqueleto_Arq,12.0,0.0.0.0.0,0,0,2,0,0,EF_CLASS,37,EF_RANGE,2
279,Corpo_de_Esqueleto_Arq,12.0,0.0.0.0.0,0,0,4,0,0,EF_CLASS,37,EF_RANGE,2
