167,Luvas_de_Guarda(Az)
168,Botas_de_Guarda(Az)
169,Elmo_de_Guarda(R)
170,Armadura_de_Guarda(R)
171,Luvas_de_Guarda(R)
172,Boas_de_Guarda(R)
173,Botas_de_Guarda(R)
174,Cavaleiro_Negro
175,Cavaleiro_Negro_Lendário
176,Corpo_da_Shiner
177,Traje_Coreano
178,Canhão
181,Rosto_Berseker
182,Elmo_Berseker
183,Armadura_Berseker
184,Calça_Berseker
185,Luvas_Berseker
186,Botas_Berseker
200,Dragão
201,Dragão_Esmeralda
202,Gremlin
203,Krill
204,Chefe_Krill
205,Baleia
206,Águia
207,Cavaleiro_Orc
208,Cavaleiro_Orc_2
209,Arqueiro_Orc
210,Cavaleiro_Orc_B
211,Arqueiro_Orc_B
212,Troll_Machado
213,Troll_Martelo
214,Troll_Machado_B
215,Troll_Martelo_B
216,Javali_Selvagem
217,Anjo
218,Hidra
219,Torre_de_Thor
220,Força_Lunar
221,Serpente_Gigante
222,Rei_Gremlin
223,Pomba
224,Dragão_Dourado
225,Javali_de_Guerra
226,Lobo
227,Urso
228,Zumbi
229,Chefe_Zumbi
230,Carbunkle
231,Grande_Carbunkle
232,Shamã_Orc
233,Ciclope
234,Ciclope_Sangrento
235,Minotauro
236,Taurus_Assustador
237,Rei_Taurus
238,Argos
239,Diablo
240,Lagarto_1
241,Lagarto_2
242,Ciclope_Arqueiro
243,Ciclope_Mago
244,Tigre_Destruidor
245,Gorila_Esmagador
246,Astaroth
247,Cabeça_de_Rã
248,Roupa_de_Rã
249,Calça_de_Rã
250,Luva_de_Rã
251,Bota_de_Rã
252,Cabeça_de_Sapo
253,Roupa_de_Sapo
254,Calça_de_Sapo
255,Luva_de_Sapo
256,Bota_de_Sapo
257,Arqueiro_Zakum
258,Lorde_Zakum
259,Guarda_Zakum
260,Rosto_de_Esqueleto
261,Cabeça_de_Esqueleto
262,Corpo_de_Esqueleto
263,Calça_de_Esqueleto
264,Luva_de_Esqueleto
265,Bota_de_Esqueleto
266,Elmo_de_Esqueleto_Chefe
267,Corpo_de_Esqueleto_Chefe
268,Calça_de_Esqueleto_Chefe
269,Luva_de_Esqueleto_Chefe
270,Bota_de_Esqueleto_Chefe
271,Rosto_de_Esqueleto_Mago
272,Elmo_de_Esqueleto_Mago
273,Corpo_de_Esqueleto_Mago
274,Calça_de_Esqueleto_Mago
275,Luva_de_Esqueleto_Mago
276,Bota_de_Esqueleto_Mago
277,Rosto_de_Esqueleto_Arq
278,Elmo_de_Esqueleto_Arq
279,Corpo_de_Esqueleto_Arq
280,Calça_de_de_Esqueleto_Arq
281,Luva_de_Esqueleto_Arq
282,Bota_de_Esqueleto_Arq
283,Cavaleiro_Negro
284,Elfo_Negro
285,Corpo_de_Elfo_Negro_Arq
286,Corpo_de_Elfo_Negro_Mago
287,Lendário_Elfo_Negro
288,Corpo_do_Lend_Elfo_Arq
289,Corpo_do_Lend_Elfo_Mago
290,Manto_Negro_Lendário
291,Urso_de_Caverna
292,Morcego
293,Dragão_Lich
294,Demônio
295,Demônio_Chefe
296,Troll_Zumbi
297,Golem
298,Golem_Chefe
299,Lobo
300,Dragão_Menor
301,Cabra_Montês
302,Titã
303,Rei_Azul
304,Rei_Rubro
305,Guarda_Rubro
306,Troll_Morto_Vivo
307,Dragão_Negro
309,Aquagolem
310,Gárgula_de_Fogo
311,Rei_Demonlord
312,Pássaro_Troll_1
313,Pássaro_Troll_2
314,Pássaro_Troll_3
315,Porco
316,Javali_Doméstico
317,Lobo_Doméstico
318,Dragão_Menor
319,Urso_Doméstico
320,Dente_de_Sabre
321,Cavalo_s/Sela_N
322,Cavalo_Fantasm_N
323,Cavalo_Leve_N
324,Cavalo_Equip_N
325,Andaluz_N
326,Cavalo_s/Sela_B
327,Cavalo_Fantasm_B
328,Cavalo_Leve_B
329,Cavalo_Equip_B
330,Andaluz_B
331,Fenrir
332,Dragão
333,Grande_Fenrir
334,Tigre_de_Fogo
335,Dragão_Vermelho
336,Unicórnio
337,Pégasus
338,Unisus
339,Grifo
340,Hipogrifo
341,Grifo_Sangrento
342,Shire
343,Thoroughbred
344,Klazedale
345,Gullfaxi
351,Treant
352,Aranha_Infernal
353,Tarântula
354,Mantícora
355,Verme_do_Freixo
356,Carbunkle_Noel
357,Torre_Guardiã
358,Vinha
359,Moita
360,Poderoso_Talos
361,Batorero
362,Kefra
363,Guarda_Kefra
364,Lich_Infernal
365,Arch_Lich
366,Esqueleto_Maldito
367,Espirito_Maldito
368,Monge_Canibal
369,Soldado_Amon
370,Guerreiro_Amon
371,Capitão_Amon
372,Urso_Polar
373,Lobo_Polar
374,Ent_Ancião
375,Monge_Ancião
376,Rosto_Kalintz(H)
377,Elmo_Kalintz(H)
378,Corpo_Kalintz(H)
379,Calça_Kalintz(H)
380,Manoplas_Kalintz(H)
381,Botas_Kalintz(H)
382,Rosto_Kalintz(M)
383,Elmo_Kalintz(M)
384,Corpo_Kalintz(M)
385,Calça_Kalintz(M)
386,Manoplas_Kalintz(M)
387,Botas_Kalintz(M)
388,Troll_de_Gelo
389,Rei_Lupino
390,Templário_Amaldiçoado
391,Mago_Amaldiçoado
392,Shamã_Amaldiçoado
393,Ranger_Amaldiçoado
394,Valquíria
395,Rainha_Maligna_Beriel
396,Succubus
397,Balrog
398,Bloqueio
400,Poção_de_Cura
401,Poção_de_Cura_M.
402,Poção_de_Cura_G.
403,Poção_de_Cura_XG
404,Ultra_Poção_de_Cura
405,Poção_de_Mana
406,Poção_de_Cura_M.
407,Poção_de_Mana_G.
408,Poção_de_Mana_XG
409,Ultra_Poção_de_Mana
410,Pergaminho_Retorno
411,Pergaminho_Retorno_10x
412,Poeira_de_Oriharucon
413,Poeira_de_Lactolerium
414,Poeira_de_Fada
415,Ervas_de_Cura
416,Antídoto
417,Adelas
418,Símbolo_do_Caron
419,Resto_de_Oriharucon
420,Resto_de_Lactolerium
421,Cristal_I
422,Cristal_II
423,Cristal_III
424,Cristal_IV
425,Cristal_V
426,Cristal_VI
427,Cristal_VII
428,Kit_de_Cura_(5_M.)
429,Kit_de_Cura_(10_M.)
430,Kit_de_Cura_(5_XG.)
431,Kit_de_Cura_(10_XG.)
432,Kit_de_Mana_(5_M.)
433,Kit_de_Mana_(10_M.)
434,Kit_de_Mana_(5_XG.)
435,Kit_de_Mana_(10_XG.)
436,Contrato(Cavaleiro)
437,Contrato(Arqueiro)
438,Contrato(Mago)
439,Contrato(Cavaleiro)
440,Contrato(Arqueiro)
441,Contrato(Mago)
446,Pergaminho_de_Guilda
447,Pedaço_do_Círculo_Divino
448,Círculo_Divino_Puro
449,Círculo_Divino_Puro
450,Círculo_Divino_Puro
451,Chave_da_Primeira_Porta
452,Chave_da_Segunda_Porta
453,Chave_da_Ultima_Porta
454,Moeda_de_Ouro_1
455,Moeda_de_Ouro_2
456,Moeda_de_Ouro_3
457,Portão_do_Sul
458,Primeira_Porta
459,Segunda_Porta
461,Última_Porta
462,Portão_Orc_Sul
463,Portão_Orc_Leste
464,Último_Portão_Orc_Sul
465,Chave_Portão_Orc_Sul
466,Chave_Portão_Orc_Leste
467,Última_Chave_Orc
468,Último_Portão_Orc_Leste
469,Última_Chave_Orc_Leste
470,Pilula_do_Poder_Mágico
471,Entrada_de_Guilda
472,Janela_de_Aço
473,Caixa_Misteriosa
474,Presente_de_Teste
475,Baú_do_Tesouro_I
476,Baú_do_Tesouro_II
477,Baú_do_Tesouro(Missão1)
478,Baú_do_Tesouro(Missão2)
479,Baú_do_Tesouro(Missão3)
480,Baú_do_Tesouro_III
481,Olho_Crescente
482,Baú_do_Tesouro_IV
483,Baú_do_Tesouro_V
484,Baú_do_Tesouro_VI
485,Baú_do_Tesouro_VII
486,Baú_do_Tesouro_Raro
487,Baú_do_Tesouro_VIII
488,Baú_do_Tesouro_IX
489,Baú_do_Tesouro_X
490,Emblema_de_Batalha(I)
491,Emblema_de_Batalha(Av)
492,Emblema_de_Batalha(E)
496,Pão_5_Unidades
497,Salsicha_5_Unidades
498,Carne_5_Unidades
499,Comida
500,Comida
501,Anel_de_Hercules
502,Anel_de_Athena
503,Anel_de_Titã
504,Anel_de_Gaia
505,Anel_de_Zeus
506,Anel_de_Hecate
507,Bracelete_de_Hercules
508,Medalha_da_Guilda
509,Medalha_do_Guilda_Mestre
510,Bracelete_de_Athena
511,Bracelete_de_Titã
512,Bracelete_de_Gaia
513,Bracelete_de_Zeus
514,Bracelete_de_Hecate
515,Bracelete
516,Pingente_de_Athena
517,Pingente_de_Titã
518,Pingente_de_Gaia
519,Pingente_de_Zeus
520,Pingente_de_Hecate
521,Pingente_de_Hércules
522,Medalha_do_Reino
523,Anel_Branco_de_Amante
524,Emblema_Orc
525,Olho_Crescente
526,Medalha_do_Vice_Lider_1
527,Medalha_do_Vice_Lider_2
528,Medalha_do_Vice_Lider_3
529,Medalha_do_Capitão_1
530,Medalha_do_Capitão_2
531,Medalha_do_Capitão_3
532,Símbolo_de_Guilda_1
533,Símbolo_de_Guilda_2
534,Símbolo_de_Guilda_3
535,Símbolo_do_Reino_1
536,Símbolo_do_Reino_2
537,Símbolo_do_Reino_3
538,Medalha_de_Cidadania
540,Pedra_Espiritual
541,Pedra_Espiritual
542,Pedra_Lunar
543,Manto_do_Guerreiro
544,Manto_de_Shiner
545,Manto_Hekalotia
546,Manto_Akelonia
547,Marca_do_Assassino
548,Manto_do_Andarilho
549,Manto_do_Aventureiro
550,Capa_Branca_do_Monstro
551,Amuleto_de_Prata
552,Amuleto_de_Prata
553,Amuleto_de_Prata
554,Amuleto_de_Prata
555,Amuleto_de_Ouro
556,Amuleto_de_Ouro
557,Amuleto_de_Ouro
558,Amuleto_de_Ouro
559,Amuleto_Místico
560,Amuleto_Místico
561,Amuleto_Místico
562,Amuleto_Místico
563,Amuleto_de_Cristal
564,Amuleto_de_Cristal
565,Amuleto_de_Cristal
566,Amuleto_de_Cristal
567,Amuleto_Arcano
568,Amuleto_Arcano
569,Amuleto_Arcano
570,Amuleto_Arcano
572,Manto_do_Campeão
573,Manto_do_Campeão
574,Manto_do_Campeão
575,Pedra_de_Spinner
576,Pedra_de_Beril
577,Pedra_de_Tectita
578,Pedra_de_Adamantita
579,Pedra_Lendária_da_Defesa
591,Brinco_de_Athena
592,Brinco_de_Titã
593,Brinco_de_Zeus
594,Brinco_de_Hecate
595,Brinco_de_Hercules
599,Bolsa_Perfumada
600,Bebida_Real
601,Orb_de_Fogo
602,Orb_de_Gelo
603,Orb_de_Relâmpago
604,Orb_Sagrada
605,Pílula_Mágica
606,Pílula_Mágica
607,Pílula_Mágica
608,Olho_de_Azure
609,Olho_de_Ixio
610,Olho_de_Ramuh
611,Olho_Sagrado
612,Defesa_contra_Fogo
613,Defesa_contra_Gelo
614,Defesa_contra_Relâmpago
615,Defesa_contra_Sagrado
616,Símbolo_de_Sabedoria
617,Símbolo_de_Justiça
618,Símbolo_de_Vitória
619,Simbolo_de_Glória
620,Símbolo_do_Infinito
621,Símbolo_Sobresalente
622,Símbolo_Sobresalente
631,Pedra_Espiritual
632,Pedra_Espiritual
633,Pedra_Espiritual
634,not_used
635,not_used
636,not_used
637,not_used
640,Colar_de_Mana
641,Colar_da_Constituição
642,Colar_Mágico
643,Colar_da_Força
646,Remédio_da_Coragem
647,Elixir_da_Coragem
649,not_used
650,not_used
651,Rubi_do_Carbunkle
652,Rubi_do_Carbunkle
653,Rubi_do_Carbunkle
654,Pedra_Necromântica
655,Pedra_Necromântica
656,Pedra_Necromântica
657,Rubi_da_Amizade
658,Gema_da_Siren
659,Gema_da_Siren
660,Gema_da_Siren
661,Ankh_da_Justiça
662,Ankh_da_Eternidade
663,Ankh_da_Glória
667,Canhão_Conjurado
668,Muro_de_Espinhos
669,Ressurreição
670,Concentração
671,Força_Espectral
673,Entrada_Portão_Infernal
674,Unha_do_Kefra
675,Coração_Sombra_Negra
676,Cabelo_Beriel_Amald
677,Coração_Beriel_Amald
678,Alma_Beriel
679,Proteção_Divina
680,Kit_de_Cura_(5_M.)
681,Kit_de_Cura_(10_M.)
682,Kit_de_Cura_(20_M.)
683,Kit_de_Cura_(5_XG.)
684,Kit_de_Cura_(10_XG.)
685,Kit_de_Cura_(20_XG.)
686,Kit_de_Mana_(5_M.)
687,Kit_de_Mana_(10_M.)
688,Kit_de_Mana_(10_M.)
689,Kit_de_Mana_(5_XG.)
690,Kit_de_Mana_(10_XG.)
691,Kit_de_Mana_(20_XG.)
692,Pedaço_do_Círc_Div_Comp
693,Círculo_Divino_Comp_Puro
694,Círculo_Divino_Comp_Puro
695,Círculo_Divino_Comp_Puro
696,Moedas_de_Ouro
697,Safira
698,Moedas_de_Ouro(G)
699,Pergaminho_do_Teleporte
700,Gema_Estelar
701,Varinha_do_Carbunkle
702,Machado_Ciclope
703,Machado_de_Argos_Reserva
704,Disco_de_Argos
705,Machado_do_Meio_Orc
706,Arma_do_Guerreiro_Orc
707,Arma_do_Caçador_Troll
708,Arma_do_Grande_Carbunkle
709,Arma_do_Ciclope
710,Arma_do_Taurus_Assustador
711,Rei_Taurus
712,Cajado_do_Guardião
713,Cajado_do_Troll
714,Médico_Orc
715,Machado_Argos
716,Machado_do_Ciclope_Cruel
717,Lança_do_Taurus
718,Martelo_Zakum
719,Machado_Zakum
720,Arco_Zakum
721,Katana_Anfibio
722,Tsurugi_Anfibio
723,Espada_Esqueleto_1
724,Espada_Esqueleto_2
725,Escudo_Esqueleto
726,Foice_Esqueleto
727,Lança_Esqueleto
728,Machado_Cavaleiro_Negro
729,Arco_Elfo
730,Machado_de_Osso
731,Cajado_da_Jóia_Azul
732,Olho_do_Carbunkle
733,Gungnir
734,Manto_do_Guerreiro
735,Manto_de_Shiner
736,Capa_de_Hekalotia
737,Capa_de_Akelonia
738,Capa_Negra_do_Monstro
739,Martelo_Argos_Infernal
740,Espada_do_Elfo_Negro
741,Cajado_do_Elfo_Negro
742,Escudo_do_Elfo_Negro
743,Lança_do_Zumbi_Troll
744,Garra_do_Gorgon_Infernal
745,Lança_do_Rei_Demonlord
746,Canhão
747,Coroa_de_Atilla
748,Arma_de_Treant
749,Arco_do_Tauron
750,Evento_de_Natal
751,Emblema_do_Dragão
752,Emblema_da_Fênix_LV1
753,Imp
754,Emblema_da_Fênix_LV2
755,Emblema_da_Fênix_LV3
756,Emblema_da_Fênix_LV4
757,Portão_dos_2_Castelos
758,Porta_do_Primeiro_Teste
759,Porta_do_Segundo_Teste
760,Porta_do_Terceiro_Teste
761,Porta_do_Quarto_Teste
762,Netuno
763,Urano
764,Venus
765,Marte
766,Saturno
767,Mercúrio
768,Júpiter
769,Nyerdes
770,Folha_de_Mandrágora
771,Coração_da_Nyerdes
772,Jóia_da_Escuridão
773,Portão_do_Castelo
774,Pedra_da_Troca_Maior
775,Pedra_da_Troca_Menor
776,Pergaminho_de_Portal(10)
777,Pergaminho_da_Água(M)LV1
778,Pergaminho_da_Água(M)LV2
779,Pergaminho_da_Água(M)LV3
780,Pergaminho_da_Água(M)LV4
781,Pergaminho_da_Água(M)LV5
782,Pergaminho_da_Água(M)LV6
783,Pergaminho_da_Água(M)LV7
784,Pergaminho_da_Água(M)LV8
785,Evocação_Neses(M)
786,Item_de_2x_HP(Montro)
787,Poção_Kappa
788,Mapa_do_Continente_1
789,Mapa_do_Continente_2
790,Mapa_do_Continente_3
791,Mapa_do_Continente_4
792,Mapa_do_Continente_5
793,Mapa_do_Continente_6
794,NONAME
795,NONAME
796,NONAME
797,NONAME
798,NONAME
799,NONAME
800,Portão_do_Castelo
801,Porrete
802,Machado
803,Maça_Pesada
804,Maça
805,Kraika
806,Machado_Duplo
807,Maça_Gótica
808,Martelo_Mythril
809,Martelo_Dragão
810,Martelo_Assassino
811,Balmung
816,Arco_Curto
817,Arco_de_Madeira
818,Arco_Longo
819,Arco_de_Batalha
820,Arco_da_Confusão
821,Arco_Veloz
822,Arco_Mythril
823,Arco_Hidra
824,Arco_Élfico
825,Arco_Divino
826,Skytalos
831,Garra
832,Manopla_Cortante
833,Garra_de_Ferro
834,Garra_Afiada
835,Faca_Quimerica
836,Garra_da_Escuridão
837,Lança_Invisível
838,Faca_do_Assassino
839,Presas_de_Behemoth
840,Garra_Draconiana
841,Khyrius
846,Lança_Curta
847,Lança_Curva
848,Lança_do_Vento
849,Matadora_de_Dragão
850,Lança_Escorpião
851,Tridente
852,Lança_da_Corrupção
853,Longinius
854,Gungnir
855,Lança_do_Triunfo
856,Gleipnir
861,Adaga
862,Espada_Curta
863,Stiletto
864,Rapier
865,Cimitarra
866,Espada_em_Cruz
867,Gladio
868,Lâmina_Espiritual
869,Gram
870,Espada_Vorpal
871,Caliburn
876,Dardo
877,Machado_de_Arremesso
878,Dardo_Místico
879,Bumerangue_Cortante
880,Tomahawk
881,Chakram
882,Shamir
883,Faca_Astaroth
884,Lança_Relâmpago
885,Cruz_Sagrada
886,Hermai
891,Cajado_de_Madeira
892,Varinha_da_Guerra
893,Cajado_Cortante
894,Bastão_Serpente
895,Cajado_Silencioso
896,Varinha_Falcon
897,Cajado_do_Santo
898,Varinha_Alada
899,Olho_do_Carbunkle
900,Fúria_Divina
901,Cajado_da_Jóia_Azul
902,Cajado_de_Âmbar
903,Eirenus
904,Neorion
906,Espada_Longa
907,Espada_Bastarda
908,Espada_Larga
909,Lâmina_Dupla
910,Luna
911,Solaris
912,Thrasytes
916,Machado_Apocalíptico
917,Florete
918,Lança_Mágica
919,Cajado_Mortal
920,Lança_de_Caça
921,Garra_Tripla
922,Javelin
923,Arco_de_Cinzas
931,Martelo
932,Martelo_de_Guerra
933,Machado_de_Batalha
934,Grande_Machado
935,Martelo_Psíquico
936,Mjolnir
937,Basileus
938,Martelo_de_Pedra
939,Katana
940,Cajado_Orc
941,Foice_do_Mago
942,Foice_de_Argos
943,Arco_de_Caveira
944,Lança_de_Taurus
945,Tsurugi
946,Machado_Cav_Orc
947,Martelo_Troll
948,Machado_Meio_Orc
949,Machado_Troll
950,Arco_Orc
951,Stiletto
952,Rapier
953,Cimitarra
954,Espada_em_Cruz
955,Gladio
956,Espada_Longa
957,Espada_Bastarda
958,Espada_Larga
959,Lâmina_Dupla
960,Luna
961,Maça_Pesada
962,Maça
963,Kraika
964,Machado_Duplo
965,Maça_Gótica
966,Martelo
967,Martelo_de_Guerra
968,Machado_de_Batalha
969,Grande_Machado
970,Martelo_Sykik
971,Arco_Longo
972,Arco_de_Batalha
973,Arco_da_Confusão
974,Arco_Veloz
975,Arco_Mythril
976,Cajado_Cortante
977,Bastão_Serpente
978,Cajado_Silencioso
979,Varinha_Falcon
980,Cajado_do_Santo
981,Garra
982,Garra_Afiada
983,Faca_Quimerica
984,Garra_da_Escuridão
985,Lança_Invisível
986,Lança_do_Vento
987,Matadora_de_Dragão
988,Pochard
989,Tridente
990,Lança_da_Corrupção
991,Dardo_Místico
992,Bumerang_Cortante
993,Tomahawk
994,Chakram
995,Shamir
996,Varinha_do_Carbuncle_Noel
1005,Machado_Vanaheim
1006,Arco_Æsir
1007,Garras_de_Frigg
1008,Lança_de_Odin
1009,Lâmina_Magni
1010,Cruz_de_Hella
1011,Cajado_Nerthus
1012,Bastão_de_Tyr
1013,Sabre_de_Týr
1014,Martelo_de_Thor
1015,Escudo_de_Hœnir
1101,Elmo_de_Couro(N)
1102,Elmo_de_Couro(M)
1103,Elmo_de_Couro(A)
1104,Elmo_de_Couro_Duro(N)
1105,Elmo_de_Couro_Duro(M)
1106,Elmo_de_Couro_Duro(A)
1107,Elmo_de_Couro_Batido(N)
1108,Elmo_de_Couro_Batido(M)
1109,Elmo_de_Couro_Batido(A)
1110,Elmo_de_Malha(N)
1111,Elmo_de_Malha(M)
1112,Elmo_de_Malha(A)
1113,Armadura_de_Couro(N)
1114,Armadura_de_Couro(M)
1115,Armadura_de_Couro(A)
1116,Armadura_Couro_Duro(N)
1117,Armadura_Couro_Duro(M)
1118,Armadura_Couro_Duro(A)
1119,Cota_de_Couro_Batido(N)
1120,Cota_de_Couro_Batido(M)
1121,Cota_de_Couro_Batido(A)
1122,Armadura_de_Malha(N)
1123,Armadura_de_Malha(M)
1124,Armadura_de_Malha(A)
1125,Calça_de_Couro(N)
1126,Calça_de_Couro(M)
1127,Calça_de_Couro(A)
1128,Calça_de_Couro_Duro(N)
1129,Calça_de_Couro_Duro(M)
1130,Calça_de_Couro_Duro(A)
1131,Cota_de_Couro_Batido(N)
1132,Cota_de_Couro_Batido(M)
1133,Cota_de_Couro_Batido(A)
1134,Calça_de_Malha(N)
1135,Calça_de_Malha(M)
1136,Calça_de_Malha(A)
1137,Luvas_de_Couro(N)
1138,Luvas_de_Couro(M)
1139,Luvas_de_Couro(A)
1140,Luvas_de_Couro_Duro(N)
1141,Luvas_de_Couro_Duro(M)
1142,Luvas_de_Couro_Duro(A)
1143,Luvas_de_Couro_Batido(N)
1144,Luvas_de_Couro_Batido(M)
1145,Luvas_de_Couro_Batido(A)
1146,Manoplas_de_Malha(N)
1147,Manoplas_de_Malha(M)
1148,Manoplas_de_Malha(A)
1149,Botas_de_Couro(N)
1150,Botas_de_Couro(M)
1151,Botas_de_Couro(A)
1152,Botas_de_Couro_Duro(N)
1153,Botas_de_Couro_Duro(M)
1154,Botas_de_Couro_Duro(A)
1155,Botas_de_Couro_Batido(N)
1156,Botas_de_Couro_Batido(M)
1157,Botas_de_Couro_Batido(A)
1158,Botas_de_Malha(N)
1159,Botas_de_Malha(M)
1160,Botas_de_Malha(A)
1161,Elmo_de_Aço(N)
1162,Elmo_de_Aço(M)
1163,Elmo_de_Aço(A)
1164,Armadura_de_Aço(N)
1165,Armadura_de_Aço(M)
1166,Armadura_de_Aço(A)
1167,Calça_de_Aço(N)
1168,Calça_de_Aço(M)
1169,Calça_de_Aço(A)
1170,Manoplas_de_Aço(N)
1171,Manoplas_de_Aço(M)
1172,Manoplas_de_Aço(A)
1173,Botas_de_Aço(N)
1174,Botas_de_Aço(M)
1175,Botas_de_Aço(A)
1176,Elmo_Dourado(N)
1177,Elmo_Dourado(M)
1178,Elmo_Dourado(A)
1179,Armadura_Dourada(N)
1180,Armadura_Dourada(M)
1181,Armadura_Dourada(A)
1182,Calça_Dourada(N)
1183,Calça_Dourada(M)
1184,Calça_Dourada(A)
1185,Manoplas_Douradas(N)
1186,Manoplas_Douradas(M)
1187,Manoplas_Douradas(A)
1188,Botas_Douradas(N)
1189,Botas_Douradas(M)
1190,Botas_Douradas(A)
1191,Elmo_Anão(N)
1192,Elmo_Anão(M)
1193,Elmo_Anão(A)
1194,Armadura_Anã(N)
1195,Armadura_Anã(M)
1196,Armadura_Anã(A)
1197,Calça_Anã(N)
1198,Calça_Anã(M)
1199,Calça_Anã(A)
1200,Manopla_Anã(N)
1201,Manopla_Anã(M)
1202,Manopla_Anã(A)
1203,Botas_Anã(N)
1204,Botas_Anã(M)
1205,Botas_Anã(A)
1206,Elmo_Embutido(N)
1207,Elmo_Embutido(M)
1208,Elmo_Embutido(A)
1209,Armadura_Embutida(N)
1210,Armadura_Embutida(M)
1211,Armadura_Embutida(A)
1212,Calça_Embutida(N)
1213,Calça_Embutida(M)
1214,Calça_Embutida(A)
1215,Manoplas_Embutidas(N)
1216,Manoplas_Embutidas(M)
1217,Manoplas_Embutidas(A)
1218,Botas_Embutidas(N)
1219,Botas_Embutidas(M)
1220,Botas_Embutidas(A)
1221,Armadura_Flamejante
1222,Calça_Flamejante
1223,Manoplas_Flamejantes
1224,Botas_Flamejantes
1225,Elmo_Mortal
1226,Armadura_Mortal
1227,Calça_Mortal
1228,Monaplas_Mortais
1229,Botas_Mortais
1230,Armadura_Melpômene
1231,Calça_Melpômene
1232,Luvas_Melpômene
1233,Botas_Melpômene
1234,Armadura_Melpômene_Selado
1235,Calça_Melpômene_Selado
1236,Luvas_Melpômene_Selado
1237,Botas_Melpômene_Selado
1238,Peitoral_Tivas
1239,Calça_Tivas
1240,Luvas_Tivas
1241,Botas_Tivas
1251,Bandana_de_Pano(N)
1252,Bandana_de_Pano(M)
1253,Bandana_de_Pano(A)
1254,Bandana_de_Seda(N)
1255,Bandana_de_Seda(M)
1256,Bandana_de_Seda(A)
1257,Chapéu_Vampírico(N)
1258,Chapéu_Vampírico(M)
1259,Chapéu_Vampírico(A)
1260,Chapéu_Sombrio(N)
1261,Chapéu_Sombrio(M)
1262,Chapéu_Sombrio(A)
1263,Túnica_de_Pano(N)
1264,Túnica_de_Pano(M)
1265,Túnica_de_Pano(A)
1266,Robe_de_Seda(N)
1267,Robe_de_Seda(M)
1268,Robe_de_Seda(A)
1269,Túnica_Vampírica(N)
1270,Túnica_Vampírica(M)
1271,Túnica_Vampírica(A)
1272,Robe_Sombrio(N)
1273,Robe_Sombrio(M)
1274,Robe_Sombrio(A)
1275,Saia_de_Pano(N)
1276,Saia_de_Pano(M)
1277,Saia_de_Pano(A)
1278,Saia_de_Seda(N)
1279,Saia_de_Seda(M)
1280,Saia_de_Seda(A)
1281,Saia_Vampírica(N)
1282,Saia_Vampírica(M)
1283,Saia_Vampírica(A)
1284,Calça_Sombria(N)
1285,Calça_Sombria(M)
1286,Calça_Sombria(A)
1287,Luvas_de_Pano(N)
1288,Luvas_de_Pano(M)
1289,Luvas_de_Pano(A)
